summary_nr,report_id,event_date,age,sex,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,rel_insp_nr,event_type,occ_code,const_op_cause,fat_cause,fall_distance,fall_ht,injury_line_nr,Category
221553183,953220,4/6/2023,20,M,Employee is killed while changing tire,"Blowout--Tire,Dump Truck,Jack,Struck By,Tire,Trailer",,,,,,346621048,14,506.0,,,,,1,Blunt Force/Struck By Objects
221555717,854910,4/6/2023,61,M,"Employee is struck by motor vehicle, later dies","Fracture,Motor Vehicle,Skull,Struck By",,,,,,346640535,1,189.0,,,,,1,Blunt Force/Struck By Objects
221556574,215800,4/6/2023,19,M,Employee is killed in fall from height,"Blunt force trauma,Fall,Fall From Elevation",H,2.0,,,A,346615628,5,7004.0,14.0,,30.0,30.0,1,Falls
221552375,551701,4/5/2023,55,M,Firefighter dies during high rise apartment fire,"CPR,Carbon Monoxide,Cardiovasc Disease,Fire,Fire Brigade/Department,Fire Fighter,Respiratory",,,,,,346613730,12,417.0,,,,,1,Fire/Explosion
221552813,419700,4/5/2023,72,M,Employee is killed in fall from communication antenna to ground,"Abrasion,Antenna,Blunt force trauma,Communication Tower,Fall,Fall From Elevation,Fall Protection,Fracture,Laceration,Lanyard,Torso",O,,35.0,,A,346618135,5,7054.0,9.0,,22.0,22.0,1,Falls
221553720,950641,4/5/2023,45,M,Employee is killed when mobile crane overturns,"Blunt force trauma,Mobile Crane,Overturn",,,,,,346624661,14,,,,,,1,Blunt Force/Struck By Objects
221552011,551701,4/4/2023,49,M,Firefighter dies during residential fire,"Burn,Carbon Monoxide,Cardiovasc Disease,Fire,Fire Brigade/Department,Fire Fighter,Unresponsive",,,,,,346611106,8,7022.0,,,,,1,Fire/Explosion
221552029,552652,4/4/2023,61,M,Employee is killed when struck by unsecured falling radiator,"Blunt force,Blunt force trauma,Construction,Crushed,Dismantling,Electrical Work,Electrician,Falling Object,Leg,Material Handling,Removing,Struck By,Transformer,Unsecured",,,,,,346611452,1,575.0,,,,,1,Falls
221552052,830500,4/4/2023,58,M,Employee dies of possible heart attack,"Cart,Fall,Fall On Same Level,Heart Attack,Pushing",,,,,,346611445,12,889.0,,,,,1,Falls
221552151,419700,4/4/2023,28,M,Employee is killed in fall from elevation,"Brain,Fall,Fall From Elevation,Lost Balance,Traumatic Brain Injury",A,2.0,,,A,346612310,5,7010.0,14.0,,7.0,7.0,1,Falls
221552284,453730,4/4/2023,63,M,Employee is killed when struck by wheel loader,"Backing Up,Decapitated,Motor Vehicle,Struck By,Unresponsive,Warehouse,Wheel Loader",,,,,,346612872,1,999.0,,,,,1,Blunt Force/Struck By Objects
221552326,627100,4/4/2023,26,M,Employee is killed when crushed between two trailers,"Abdomen,Chest,Crane,Crushed,Flatbed Truck,Struck By",,,,,,346609589,2,779.0,,,,,1,Blunt Force/Struck By Objects
221552698,317500,4/4/2023,53,M,Employee is killed in golf cart incident,Golf Cart,,,,,,346617046,6,263.0,,,,,1,Other
221552722,418100,4/4/2023,56,M,Employee is killed after falling from scaffold,"Concrete Block,Concrete Floor,Concussion,Fainted,Fall,Fall From Elevation,Head,Scaffold",H,,7.0,,A,346617285,5,563.0,28.0,,1.0,7.0,1,Falls
221555683,936400,4/4/2023,36,M,Employee is found dead in vehicle due to natural causes,"Natural Causes,Patrolman",,,,,,346622061,14,7031.0,,,,,1,Medical Events
221558059,355114,4/4/2023,42,M,Employee is killed when electrocuted,"Amputated,Amputation,Disassemble,Electrical Burn,Electrocuted,Overhead Power Line,Pump Jack Scaffold",B,2.0,,,A,346648165,13,,14.0,,,,2,Electrocution/Shock
221551401,953220,4/3/2023,60,M,Employee is killed when struck by wood frame,"Blunt force trauma,Face,Falling Object,Head,Residential Construction,Struck By,Windy",A,1.0,,,A,346606684,1,869.0,14.0,,,,1,Falls
221551419,420600,4/3/2023,16,M,Employee is killed in fall from roof,"Blunt force trauma,Concrete,Fall,Fall From Elevation,Fall Protection,Roof,Slip",B,3.0,,,C,346606767,5,595.0,43.0,,25.0,32.0,1,Falls
221551799,215600,4/3/2023,41,M,Two employees are killed when crushed by concrete slab,"Blunt force trauma,Concrete Slab,Crushed,Shovel",N,,13.0,,E,346608979,14,7010.0,11.0,,,,1,Blunt Force/Struck By Objects
221551799,215600,4/3/2023,28,M,Two employees are killed when crushed by concrete slab,"Blunt force trauma,Concrete Slab,Crushed,Shovel",N,,13.0,,E,346608979,14,7010.0,11.0,,,,2,Blunt Force/Struck By Objects
221551930,418100,4/3/2023,48,M,Employee is killed when caught between cotton waste bale and forklift attachment mast,"Asphyxiated,Bale,Baler,Caught Between,Forklift",,,,,,346609886,2,,,,,,1,Crushed/Caught Between
221551989,111700,4/3/2023,45,M,Employee is killed in fall from bridge during demolition,"Bridge,Crane,Demolition,Drowning,Fall,Fall From Elevation,Head,Medical Condition,Pallet,Struck Against",J,,18.0,,D,346610942,5,869.0,5.0,,7.0,7.0,1,Falls
221552516,420600,4/3/2023,48,M,Employee is killed when struck by grader,"Crushed,Grader,Rock,Run Over,Struck By",C,1.0,,,A,346609688,1,869.0,46.0,,,,1,Blunt Force/Struck By Objects
221552649,454510,4/3/2023,37,M,Employee is killed when pinned by form,"Caught Between,Chest,Crane,Crushed,Form work,Pinned",,,,,,346616337,2,999.0,,,,,1,Crushed/Caught Between
221555881,155010,4/3/2023,37,F,Employee is killed when attacked by client with axe and knife,"Assault,Blunt force trauma,Cut,Knife,Laceration,Workplace Violence",,,,,,346614431,1,174.0,,,,,1,Blunt Force/Struck By Objects
221551864,552652,4/2/2023,39,M,Employee is killed when struck by motor vehicle,"Head,Motor Vehicle,Struck By,Torso,Traffic Accident",,,,,,346609498,1,7017.0,,,,,1,Blunt Force/Struck By Objects
221553332,215000,4/2/2023,61,M,Employee is found unresponsive at work,Unresponsive,,,,,,346621584,14,448.0,,,,,1,Other
221555824,453720,4/2/2023,48,M,"Employee falls from ladder, later dies","Brain Bleed,Fall,Fall From Elevation,Fracture,Ladder,Skull",,,,,,346641384,5,999.0,,,,,1,Falls
221551427,453710,4/1/2023,66,F,Employee is killed when struck by uprooted tree,"Falling Object,Struck By,Tree",,,,,,346606825,1,999.0,,,,,1,Falls
221551211,111700,3/31/2023,28,M,Employee is killed from head injury in fall from shelving,"Attachment,Attachment Hook,Blunt force,Blunt force trauma,Climbing,Concrete Floor,Fall,Fall From Elevation,Fall Protection,Floor,Forklift,Harness,Head,Lift,Misjudgment,Misjudgment of Hazardous Situati",,,,,,346604853,5,364.0,,,,,1,Falls
221552078,950635,3/31/2023,19,M,Employee commits suicide at worksite,"Fall,Fall From Elevation,Suicide",C,3.0,,,A,346611593,5,7004.0,70.0,,50.0,50.0,1,Falls
221552706,751910,3/31/2023,63,F,Employee is killed in fall from semi trailer,"Cleaning,Fall,Fall From Elevation,Tractor Trailer",,,,,,346616923,5,7056.0,,,,,1,Falls
221552714,625500,3/31/2023,42,M,Employee is killed in fall from ladder,"Cleaning,Concrete,Fall,Fall From Elevation,Ladder,Unstable Position",,,,,,346614563,5,448.0,,,,,1,Falls
221552771,830100,3/31/2023,55,M,Employee is killed in fall off ladder,"Asphalt,Fall,Fall From Elevation,Head,Ladder",,,,,,346617566,5,275.0,,,,,1,Falls
221551070,551800,3/30/2023,57,M,Employee delivering food dies after being shot in chest,"Assault,Bullet,Chest,Delivery Work,Firearm,Flying Object,Food Delivery Service,Gunfire,Gunshot,Projectile,Restaurant,Shot,Workplace Violence",,,,,,346603376,14,277.0,,,,,1,Fire/Explosion
221551104,551800,3/30/2023,85,M,Employee is killed when severely burned in arc flash,"Burn,Chest,Electric Arc,Electric Arc Flash,Electrical Wire,Electrical Work,Electrician,Fuse,Lack of Engineering Controls,Lack of Work Procedures,Removing,Torso",,,,,,346603715,13,575.0,,,,,1,Other
221551344,454711,3/30/2023,52,F,Employee is killed when run over by landfill refuse truck,"Blunt force,Blunt force trauma,Crushed,Distracted,Distracted driving,Driver,Garbage Truck,Landfill,Motor Vehicle,Run Over,Spotter,Struck By,Truck,Truck Driver,Waste Proc Fac",,,,,,346605876,1,558.0,,,,,1,Blunt Force/Struck By Objects
221551658,552652,3/30/2023,34,M,Employee is killed when struck by truck collecting hopper,"Blunt force,Blunt force trauma,Driver,Garbage Truck,Material Handling,Motor Vehicle,Pickup Truck,Pinch Point,Road,Struck By,Traffic Accident",,,,,,346607922,1,875.0,,,,,1,Blunt Force/Struck By Objects
221552367,418300,3/30/2023,58,F,Employee dies from head trauma after being struck by truck,"Asphalt,Blunt force,Blunt force trauma,Break,Department Store,Driver,Head,Motor Vehicle,Parking Lot,Pavement,Struck By,Truck,Unresponsive,Walking Surface",,,,,,346613664,1,,,,,,1,Blunt Force/Struck By Objects
221563612,653510,3/30/2023,59,M,Employee is killed when struck by motor vehicle,"Broken Bone,Highway,Highway work zone,Motor Vehicle,Struck By,Traffic Accident",,,,,,346703291,1,7028.0,,,,,1,Blunt Force/Struck By Objects
221550320,636900,3/29/2023,36,M,Employee is killed from crushing injuries after being pulled into auger,"Asphalt,Auger,Auger Mechanism,Catch Point,Caught In,Cleaning,Conveyor,Crushed,Energized,Entangled,Equipment Operator,Hand Tool,Hopper,Insufficient Supervision,Laceration,Lack of Work Procedures,Lockou",I,,,,E,346598238,2,7020.0,34.0,,,,1,Crushed/Caught Between
221550551,155010,3/29/2023,28,M,Employee is killed after being crushed by falling quartz slabs,"Backing Up,Blunt force,Blunt force trauma,Caught Between,Clamp,Contusion,Crushed,Driver,Falling Object,Forklift,Frame,Industrial Truck,Inexperience,Laborer,Material Handling,Motor Vehicle,PIV,Pinned,P",,,,,,346599368,2,889.0,,,,,1,Falls
221550585,355123,3/29/2023,61,M,Employee is killed when struck by skid steer loader,"Backing Up,Cleaning,Head,Shovel,Skid Steer loader,Slip,Slippery Surface,Struck By",,,,,,346599517,4,,,,,,1,Blunt Force/Struck By Objects
221550627,355123,3/29/2023,48,F,Employee dies from possible heart attack while painting,"Cardiac Arrest,Cardiovasc Disease,Cardiovasc System,Heart,Heart Attack,Medical Condition,Medical History,Natural Causes,Painter,Spray Painting,Underlying Medical Condition",,,,,,346599798,12,759.0,,,,,1,Medical Events
221550650,950633,3/29/2023,56,M,Employee is killed when crushed by Skid Steer loader,"Backing Up,Construction,Crushed,Installing,Skid Steer loader,Struck By,Transformer,Warehouse",,,,,,346600372,1,,,,,,1,Blunt Force/Struck By Objects
221550833,625700,3/29/2023,67,M,Employee dies when crushed while working under falling PIV,"Caught Between,Chest,Crushed,Falling Object,Forklift,Head,Industrial Truck,Material Handling,Mechanic,Misjudgment,Misjudgment of Hazardous Situation,Neck,PIV,Powered Industrial Vehicle,Repair,Unstable",,,,,,346602311,2,,,,,,1,Falls
221550866,523400,3/29/2023,42,M,Employee dies after being electrocuted while installing LED fixture,"Automobile,Automotive Repair,Electric Shock,Electric current,Electrical Wire,Electrical Work,Electrocuted,Energized,Face,Finger,Hand,Installing,Lack of Engineering Controls,Lighting,Lighting Fixture,L",C,,24.0,,B,346598824,13,549.0,25.0,,,,1,Electrocution/Shock
221551831,551800,3/29/2023,17,M,Employee is killed after falling head first into stump grind,"Catch Point,Concussion,Fall,Fall On Same Level,Grinder,Head,Insufficient Supervision,Laborer,Laceration,Lost Balance,Lost Control,Machine Guarding,Machine operator,Pulling,Removal,Struck Against,Stump",,,,,,346609167,6,889.0,,,,,1,Falls
221551849,523300,3/29/2023,54,M,Employee is killed when struck in head by machine part,"Air Pressure,Blunt force,Blunt force trauma,Compressed Air,Energized,Equipment Operator,Flying Object,Head,Lack of Engineering Controls,Lockout,Lockout/Tagout,Logger,Logging,Machine operator,Material",,,,,,346609290,1,496.0,,,,,1,Blunt Force/Struck By Objects
221553787,950613,3/29/2023,53,M,Employee is killed in fall from aerial lift,"Aerial Lift,Blunt force trauma,Fall,Fall From Elevation,Struck Against,Struck By,Tree,Tree Care,Tree Trimming",,,,,,346600273,5,486.0,,,,,1,Falls
221549884,111700,3/28/2023,53,M,Employee dies after being crushed by falling tree,"Chest,Crushed,Cutting,Falling Object,Head,Internal Injuries,Lack of Engineering Controls,Struck By,Tree,Tree Felling",,,,,,346594781,1,,,,,,1,Falls
221550890,215300,3/28/2023,32,M,Employee dies from head trauma when ejected from truck cab,"Blunt force,Blunt force trauma,Concussion,Driver,Ejected,Head,Lighting,Loading,Material Handling,Poor Visibility,Safety Device,Seat Belt,Shipyard,Struck Against,Struck By,Traffic Accident,Trailer,Truc",,,,,,346602626,1,,,,,,1,Blunt Force/Struck By Objects
221551153,627700,3/28/2023,27,M,Employee is killed when struck by truck,"Blunt force,Blunt force trauma,Dislocated,Fracture,Highway,Highway Shoulder,Laceration,Lack of Engineering Controls,Lighting,Motor Vehicle,Poor Visibility,Struck Against,Struck By,Tow Truck,Tractor Tr",,,,,,346603939,6,,,,,,1,Blunt Force/Struck By Objects
221552623,453710,3/28/2023,49,M,Employee is killed in workplace violence incident,"Knife,Metal Bar,Stabbed,Workplace Violence",,,,,,346594278,14,999.0,,,,,1,Violence
221622541,950644,3/28/2023,26,M,Employee dies after fall in storeroom,"Blunt force,Blunt force trauma,Fall,Fall On Same Level,Head,Material Handling,Seizure,Storeroom",,,,,,346699416,14,0.0,,,,,1,Falls
221550692,418300,3/27/2023,59,M,"Employee sustains head trauma when struck by PIV, dies next day","Blunt force,Blunt force trauma,Contusion,Driving,Head,Industrial Truck,Insufficient Supervision,Lack of Work Procedures,Material Handling,Obstructed View,PIV,Plastic,Powered Industrial Vehicle,Run Ove",,,,,,346600539,6,0.0,,,,,1,Blunt Force/Struck By Objects
221550726,418200,3/27/2023,41,M,"Employee is struck and pinned by car on highway, later dies","Amputated,Amputation,Driver,Highway,Highway Shoulder,Instantaneous amputation,Leg,Motor Vehicle,Pinned,Road,Sheared,Tow Truck,Traffic Accident,Traumatic Amputation,Truck Driver",,,,,,346601453,1,804.0,,,,,1,Crushed/Caught Between
221552565,728500,3/27/2023,18,M,Employee is killed in fall from roof,"Bleeding,Collapsed lung,Ear,Fall,Fall From Elevation,Laceration,Mouth,Nose,Roof,Shoulder",H,,22.0,,C,346598113,5,595.0,43.0,,22.0,22.0,1,Falls
221553043,419400,3/27/2023,58,M,Employee is killed when drowns in river,"Barge,Drowning,Motor Vehicle,River,Trailer,Tree Care,Truck Driver",,,,,,346605751,14,7020.0,,,,,1,Vehicle Accidents
221550734,213600,3/26/2023,39,M,Employee dies after head is crushed while cleaning machine,"Adjust,Caught Between,Cleaning,Crushed,Energized,Head,Insufficient Supervision,Lack of Engineering Controls,Lack of Work Procedures,Lockout,Lockout/Tagout,Machine Cycled,Machine Guarding,Machine opera",,,,,,346586647,2,779.0,,,,,1,Crushed/Caught Between
221562630,751910,3/26/2023,74,M,Employee dies after fall down set of stairs,"Cleaning,Door,Fall,Fall From Elevation,Head,Janitor,Stair,Struck Against",,,,,,346696735,5,453.0,,,,,1,Falls
221548902,316700,3/24/2023,65,M,Employee dies from head injury while operating forklift,"Blunt force,Blunt force trauma,Clamp,Contusion,Driving,Dropped,Equipment Operator,Falling Object,Forklift,Head,Industrial Truck,Laceration,Loading,Loading Dock,Material Handling,Motor Vehicle,Paper Ro",,,,,,346587504,1,859.0,,,,,1,Falls
221548969,215000,3/24/2023,57,M,Employee is killed in fall through floor hole,"Blunt force trauma,Clamp,Fall,Fall From Elevation,Floor Hole,Installing",C,60.0,,,A,346588189,5,567.0,30.0,,30.0,30.0,1,Falls
221549439,453730,3/24/2023,0,M,"Employee falls from building, later dies","Fall,Fall From Elevation",,,,,,346590888,5,999.0,,,,,1,Falls
221549439,453730,3/24/2023,18,M,"Employee falls from building, later dies","Fall,Fall From Elevation",,,,,,346604069,5,999.0,,,,,1,Falls
221549694,316700,3/24/2023,44,F,"Seven employees die, three are injured in natural gas explosion","Building Collapse,Burn,Collapse,Crushed,Defect,Defective,Electrical,Explosion,Fire,Flying Object,Food processing,Gas,Gas Leak,High Pressure,Ignite,Ignition,Inspecting,Leak,Multi-employer Worksite,Mult",,,,,,346590631,14,,,,,,2,Crushed/Caught Between
221549694,316700,3/24/2023,60,M,"Seven employees die, three are injured in natural gas explosion","Building Collapse,Burn,Collapse,Crushed,Defect,Defective,Electrical,Explosion,Fire,Flying Object,Food processing,Gas,Gas Leak,High Pressure,Ignite,Ignition,Inspecting,Leak,Multi-employer Worksite,Mult",,,,,,346590631,14,,,,,,3,Crushed/Caught Between
221549694,316700,3/24/2023,49,F,"Seven employees die, three are injured in natural gas explosion","Building Collapse,Burn,Collapse,Crushed,Defect,Defective,Electrical,Explosion,Fire,Flying Object,Food processing,Gas,Gas Leak,High Pressure,Ignite,Ignition,Inspecting,Leak,Multi-employer Worksite,Mult",,,,,,346590631,14,,,,,,6,Crushed/Caught Between
221549694,316700,3/24/2023,55,F,"Seven employees die, three are injured in natural gas explosion","Building Collapse,Burn,Collapse,Crushed,Defect,Defective,Electrical,Explosion,Fire,Flying Object,Food processing,Gas,Gas Leak,High Pressure,Ignite,Ignition,Inspecting,Leak,Multi-employer Worksite,Mult",,,,,,346590631,14,,,,,,7,Crushed/Caught Between
221549694,316700,3/24/2023,62,M,"Seven employees die, three are injured in natural gas explosion","Building Collapse,Burn,Collapse,Crushed,Defect,Defective,Electrical,Explosion,Fire,Flying Object,Food processing,Gas,Gas Leak,High Pressure,Ignite,Ignition,Inspecting,Leak,Multi-employer Worksite,Mult",,,,,,346590631,14,,,,,,8,Crushed/Caught Between
221549694,316700,3/24/2023,30,F,"Seven employees die, three are injured in natural gas explosion","Building Collapse,Burn,Collapse,Crushed,Defect,Defective,Electrical,Explosion,Fire,Flying Object,Food processing,Gas,Gas Leak,High Pressure,Ignite,Ignition,Inspecting,Leak,Multi-employer Worksite,Mult",,,,,,346590631,14,,,,,,9,Crushed/Caught Between
221549694,316700,3/24/2023,63,F,"Seven employees die, three are injured in natural gas explosion","Building Collapse,Burn,Collapse,Crushed,Defect,Defective,Electrical,Explosion,Fire,Flying Object,Food processing,Gas,Gas Leak,High Pressure,Ignite,Ignition,Inspecting,Leak,Multi-employer Worksite,Mult",,,,,,346590631,11,,,,,,10,Crushed/Caught Between
221551906,418300,3/24/2023,35,M,Employee is killed when struck by cable,"Bucket Truck,Cable,Cable Tv Work,Head,Motor Vehicle,Struck By",,,,,,346609456,1,,,,,,1,Blunt Force/Struck By Objects
221548704,214500,3/23/2023,31,M,Employee is killed when caught between rollers,"Caught Between,Caught In,Crushed,Roller--Mach/Part",,,,,,346585862,2,779.0,,,,,1,Crushed/Caught Between
221549124,625400,3/23/2023,27,M,Employee is killed in fall from ladder,"Blunt force trauma,Fall,Fall From Elevation,Ladder,Painter,Residential Construction,Stepladder,Wall",A,,9.0,,B,346589252,5,579.0,31.0,,5.0,5.0,1,Falls
221549421,453720,3/23/2023,28,M,Employee is killed when caught in machine,"Caught In,Crushed,Hold-Down Clamp,Troubleshooting",,,,,,346588684,2,999.0,,,,,1,Crushed/Caught Between
221551443,1055350,3/23/2023,63,M,Employee is killed when crushed by object,"Crushed,Falling Object,Metal,Misjudgment,Misjudgment of Hazardous Situation,Roll,Steel,Struck By",,,,,,346601180,1,999.0,,,,,1,Falls
221553027,552700,3/23/2023,61,M,Employee is killed when run over by grader,"Grader,Run Over,Struck By,Working Alone",,,,,,346600810,1,999.0,,,,,1,Blunt Force/Struck By Objects
